,X,Y,time
6714,13.147333,-11.096533,113796610.0
6715,13.13738,-11.141829,113813560.0
6716,13.104916,-11.171027,113830510.0
6717,13.091701,-11.188166,113847460.0
6718,13.080332,-11.175013,113864410.0
6719,13.206118,-11.1417465,113881350.0
6720,13.070283,-11.203255,113898300.0
6721,13.181251,-11.163233,113915256.0
6722,13.139416,-11.219561,113932200.0
6723,12.972671,-11.272981,113949150.0
6724,13.064867,-11.279957,113966104.0
6725,13.060332,-11.300581,113983050.0
6726,12.925556,-11.304018,114000000.0
6727,13.003048,-11.307735,114016950.0
6728,inf,-inf,114033896.0
6729,inf,-inf,114050850.0
6730,12.840537,-11.354379,114067790.0
6731,12.788437,-11.354169,114084744.0
6732,12.760792,-11.339025,114101700.0
6733,12.743234,-11.324412,114118640.0
6734,12.789343,-11.336361,114135590.0
6735,12.733112,-11.317403,114152540.0
6736,12.712764,-11.321508,114169490.0
6737,12.76017,-11.293638,114186440.0
6738,12.771051,-11.228146,114203390.0
6739,12.747165,-11.22539,114220340.0
6740,12.739222,-11.291561,114237290.0
6741,12.6910095,-11.321329,114254240.0
6742,12.691206,-11.320054,114271180.0
6743,12.688269,-11.319616,114288136.0
6744,12.697128,-11.29958,114305090.0
6745,12.693961,-11.297501,114322030.0
6746,12.688993,-11.2969055,114338984.0
6747,12.72945,-11.194409,114355940.0
6748,12.715855,-11.272866,114372880.0
6749,12.714758,-11.249603,114389830.0
6750,inf,-inf,114406776.0
6751,12.748816,-11.120417,114423730.0
6752,12.836154,-11.045762,114440680.0
6753,12.8550205,-11.03531,114457624.0
6754,12.847616,-11.027006,114474580.0
6755,12.874378,-11.002249,114491530.0
6756,12.946205,-10.972212,114508470.0
6757,12.853132,-10.966281,114525420.0
6758,12.875968,-10.955605,114542370.0
6759,13.055828,-10.968459,114559320.0
6760,12.920088,-10.930767,114576270.0
6761,13.132696,-10.967392,114593220.0
6762,13.163478,-10.994096,114610170.0
6763,13.2058735,-11.042522,114627120.0
6764,13.229336,-11.0445,114644060.0
6765,13.250284,-11.045943,114661016.0
6766,13.302431,-11.109929,114677970.0
6767,13.319477,-11.181865,114694910.0
6768,13.342297,-11.207149,114711864.0
6769,13.335741,-11.23698,114728820.0
6770,13.356512,-11.251841,114745760.0
6771,13.347874,-11.280511,114762710.0
6772,13.365093,-11.304954,114779660.0
6773,13.342976,-11.376978,114796610.0
6774,13.384518,-11.323099,114813560.0
6775,13.394388,-11.350737,114830510.0
6776,13.282509,-11.461094,114847460.0
6777,13.269024,-11.495845,114864410.0
6778,13.335797,-11.477006,114881350.0
6779,13.282883,-11.506303,114898300.0
6780,13.213985,-11.518673,114915256.0
6781,13.231672,-11.541838,114932200.0
6782,inf,-inf,114949150.0
6783,inf,-inf,114966104.0
6784,13.047074,-11.55341,114983050.0
6785,12.932045,-11.507101,115000000.0
6786,12.998358,-11.561481,115016950.0
6787,12.902066,-11.48377,115033896.0
6788,12.93511,-11.51697,115050850.0
6789,inf,-inf,115067790.0
6790,12.9137745,-11.510288,115084744.0
6791,12.875191,-11.505808,115101700.0
6792,12.810703,-11.469877,115118640.0
6793,12.783012,-11.335155,115135590.0
6794,12.7750435,-11.411403,115152540.0
6795,12.766319,-11.413863,115169490.0
6796,12.742096,-11.371808,115186440.0
6797,12.741104,-11.277114,115203390.0
6798,12.743584,-11.247777,115220340.0
6799,12.73127,-11.209196,115237290.0
6800,inf,-inf,115254240.0
6801,inf,-inf,115271180.0
6802,12.819805,-11.041559,115288136.0
6803,12.865233,-11.023536,115305090.0
6804,12.8909855,-10.993198,115322030.0
6805,12.901523,-10.992597,115338984.0
6806,12.895738,-10.970548,115355940.0
6807,12.926694,-10.965358,115372880.0
6808,12.8416815,-10.971595,115389830.0
6809,12.896893,-10.959829,115406776.0
6810,13.085304,-11.013444,115423730.0
6811,13.091054,-11.016726,115440680.0
6812,13.1071,-11.025599,115457624.0
6813,13.141638,-11.015532,115474580.0
6814,13.186628,-11.086304,115491530.0
6815,13.232128,-11.132342,115508470.0
6816,13.235956,-11.157202,115525420.0
6817,13.247044,-11.153505,115542370.0
6818,13.25947,-11.178473,115559320.0
6819,13.289523,-11.235058,115576270.0
6820,13.292273,-11.299714,115593220.0
6821,13.299433,-11.35072,115610170.0
6822,13.296841,-11.37523,115627120.0
6823,13.312305,-11.372166,115644060.0
6824,13.318464,-11.4039955,115661016.0
6825,13.311581,-11.42379,115677970.0
6826,13.306982,-11.422059,115694910.0
6827,13.287022,-11.452769,115711864.0
6828,13.311375,-11.466337,115728820.0
6829,13.366377,-11.435782,115745760.0
6830,13.327433,-11.491966,115762710.0
6831,13.318145,-11.5115185,115779660.0
6832,13.305706,-11.532002,115796610.0
6833,13.164484,-11.534059,115813560.0
6834,13.273972,-11.540695,115830510.0
6835,13.169784,-11.539649,115847460.0
6836,inf,-inf,115864410.0
6837,inf,-inf,115881350.0
6838,inf,-inf,115898300.0
6839,13.046724,-11.558037,115915256.0
6840,13.023092,-11.541609,115932200.0
6841,13.018948,-11.537687,115949150.0
6842,12.976217,-11.494734,115966104.0
6843,inf,-inf,115983050.0
6844,inf,-inf,116000000.0
6845,inf,-inf,116016950.0
6846,inf,-inf,116033896.0
6847,inf,-inf,116050850.0
6848,inf,-inf,116067790.0
6849,12.948747,-11.221229,116084744.0
6850,12.985797,-11.153494,116101700.0
6851,12.882982,-11.188976,116118640.0
6852,12.883722,-11.159062,116135590.0
6853,13.003896,-11.121087,116152540.0
6854,12.900511,-11.111849,116169490.0
6855,13.047855,-11.082157,116186440.0
6856,13.106773,-11.070327,116203390.0
6857,13.0171795,-11.062891,116220340.0
6858,13.037275,-11.047955,116237290.0
6859,13.179388,-11.054301,116254240.0
6860,13.08415,-11.047955,116271180.0
6861,13.258083,-11.085551,116288136.0
6862,13.300378,-11.137288,116305090.0
6863,13.321938,-11.186337,116322030.0
6864,13.329712,-11.182643,116338984.0
6865,13.343242,-11.205996,116355940.0
6866,13.358452,-11.204912,116372880.0
6867,13.379662,-11.225811,116389830.0
6868,13.389406,-11.302032,116406776.0
6869,13.394743,-11.375821,116423730.0
6870,13.397438,-11.407711,116440680.0
6871,13.400909,-11.422051,116457624.0
6872,13.380869,-11.446943,116474580.0
6873,13.402496,-11.46865,116491530.0
6874,13.438627,-11.40388,116508470.0
6875,13.428213,-11.494935,116525420.0
6876,13.420166,-11.53597,116542370.0
6877,13.41926,-11.561386,116559320.0
6878,13.399563,-11.57869,116576270.0
6879,13.37758,-11.600695,116593220.0
6880,13.298252,-11.635313,116610170.0
6881,inf,-inf,116627120.0
6882,inf,-inf,116644060.0
6883,inf,-inf,116661016.0
6884,13.136461,-11.664405,116677970.0
6885,13.142792,-11.654894,116694910.0
6886,13.03462,-11.578541,116711864.0
6887,13.054802,-11.580976,116728820.0
6888,inf,-inf,116745760.0
6889,inf,-inf,116762710.0
6890,13.010567,-11.556712,116779660.0
6891,inf,-inf,116796610.0
6892,12.996228,-11.366085,116813560.0
6893,13.018248,-11.316248,116830510.0
6894,13.031742,-11.350956,116847460.0
6895,12.97853,-11.302117,116864410.0
6896,13.000458,-11.314663,116881350.0
6897,13.023946,-11.289471,116898300.0
6898,13.047297,-11.229371,116915256.0
6899,13.064521,-11.227901,116932200.0
6900,13.08415,-11.212017,116949150.0
6901,13.095625,-11.183861,116966104.0
6902,13.131298,-11.186446,116983050.0
6903,13.307732,-11.248554,117000000.0
6904,13.352659,-11.297656,117016950.0
6905,13.3575535,-11.320526,117033896.0
6906,13.371767,-11.325974,117050850.0
6907,13.387862,-11.310204,117067790.0
6908,13.367136,-11.247278,117084744.0
6909,13.397463,-11.367881,117101700.0
6910,13.412844,-11.395782,117118640.0
6911,13.41914,-11.469191,117135590.0
6912,13.416452,-11.514787,117152540.0
6913,13.391043,-11.543227,117169490.0
6914,13.388726,-11.566116,117186440.0
6915,13.382496,-11.572579,117203390.0
6916,13.468996,-11.490033,117220340.0
6917,13.375262,-11.5906,117237290.0
6918,13.482036,-11.541957,117254240.0
6919,13.477195,-11.567938,117271180.0
6920,13.483734,-11.579634,117288136.0
6921,13.473979,-11.5901785,117305090.0
6922,13.358038,-11.617855,117322030.0
6923,13.464085,-11.604321,117338984.0
6924,13.456269,-11.60214,117355940.0
6925,13.44978,-11.617063,117372880.0
6926,13.450413,-11.616183,117389830.0
6927,13.4304085,-11.623587,117406776.0
6928,13.428671,-11.626308,117423730.0
6929,13.403483,-11.626297,117440680.0
6930,13.407562,-11.624412,117457624.0
6931,13.37958,-11.643629,117474580.0
6932,13.384439,-11.632539,117491530.0
6933,13.38476,-11.647455,117508470.0
6934,13.379591,-11.653639,117525420.0
6935,13.331014,-11.557409,117542370.0
6936,13.381186,-11.666677,117559320.0
6937,13.320142,-11.555068,117576270.0
6938,13.377769,-11.665935,117593220.0
6939,13.29336,-11.531267,117610170.0
6940,13.289163,-11.468236,117627120.0
6941,13.297365,-11.534567,117644060.0
6942,13.278946,-11.505727,117661016.0
6943,13.272832,-11.391134,117677970.0
6944,13.256302,-11.4892845,117694910.0
6945,13.255934,-11.390297,117711864.0
6946,13.262947,-11.345902,117728820.0
6947,13.281941,-11.3006525,117745760.0
6948,13.382632,-11.217754,117762710.0
6949,13.411723,-11.190394,117779660.0
6950,13.485268,-11.159712,117796610.0
6951,13.536069,-11.152858,117813560.0
6952,13.56048,-11.168717,117830510.0
6953,13.440777,-11.122036,117847460.0
6954,13.633724,-11.153574,117864410.0
6955,13.68145,-11.202974,117881350.0
6956,13.701611,-11.231083,117898300.0
6957,13.717611,-11.232275,117915256.0
6958,13.74208,-11.279865,117932200.0
6959,13.764172,-11.347774,117949150.0
6960,13.749319,-11.40296,117966104.0
6961,13.744307,-11.420401,117983050.0
6962,13.724839,-11.450954,118000000.0
6963,13.712746,-11.498317,118016950.0
6964,13.76734,-11.489673,118033896.0
6965,13.741875,-11.523835,118050850.0
6966,13.739935,-11.533014,118067790.0
6967,13.707582,-11.555495,118084744.0
6968,13.650063,-11.58008,118101700.0
6969,13.557877,-11.5831,118118640.0
6970,13.39889,-11.567598,118135590.0
6971,13.483767,-11.607021,118152540.0
6972,13.344232,-11.566177,118169490.0
6973,13.395739,-11.571725,118186440.0
6974,13.275115,-11.4838915,118203390.0
6975,13.306627,-11.5547695,118220340.0
6976,13.289705,-11.5522375,118237290.0
6977,13.244509,-11.440303,118254240.0
6978,13.240578,-11.431432,118271180.0
6979,13.252573,-11.524735,118288136.0
6980,13.229956,-11.535301,118305090.0
6981,13.225648,-11.458813,118322030.0
6982,13.288019,-11.3278675,118338984.0
6983,13.197462,-11.399718,118355940.0
6984,13.321804,-11.315946,118372880.0
6985,13.2078495,-11.349062,118389830.0
6986,13.398441,-11.274049,118406776.0
6987,13.285772,-11.269029,118423730.0
6988,13.308097,-11.257693,118440680.0
6989,13.461523,-11.273853,118457624.0
6990,13.345948,-11.239262,118474580.0
6991,13.524929,-11.310304,118491530.0
6992,13.555685,-11.365456,118508470.0
6993,13.556565,-11.392723,118525420.0
6994,13.568359,-11.412645,118542370.0
6995,13.577313,-11.331137,118559320.0
6996,13.5741005,-11.516252,118576270.0
6997,13.612572,-11.463295,118593220.0
6998,13.543711,-11.5891905,118610170.0
6999,13.51484,-11.610668,118627120.0
7000,13.518181,-11.61544,118644060.0
7001,13.464858,-11.601106,118661016.0
7002,13.529082,-11.628706,118677970.0
7003,13.369734,-11.624994,118694910.0
7004,13.363389,-11.628459,118711864.0
7005,13.348017,-11.631021,118728820.0
7006,13.308441,-11.602183,118745760.0
7007,13.349726,-11.631715,118762710.0
7008,13.25565,-11.523434,118779660.0
7009,13.291451,-11.600825,118796610.0
7010,13.262548,-11.597399,118813560.0
7011,13.261491,-11.578993,118830510.0
7012,13.237934,-11.536424,118847460.0
7013,13.268799,-11.484136,118864410.0
7014,13.300686,-11.41234,118881350.0
7015,13.309902,-11.40176,118898300.0
7016,13.205198,-11.393099,118915256.0
7017,13.345347,-11.372464,118932200.0
7018,13.395833,-11.369047,118949150.0
7019,13.438499,-11.388174,118966104.0
7020,13.425188,-11.362497,118983050.0
7021,13.469582,-11.388969,119000000.0
7022,13.50127,-11.409457,119016950.0
7023,13.54551,-11.462403,119033896.0
7024,13.564336,-11.512067,119050850.0
7025,13.554889,-11.538816,119067790.0
7026,13.543348,-11.563257,119084744.0
7027,13.582739,-11.475402,119101700.0
7028,13.522757,-11.613637,119118640.0
7029,13.514166,-11.628113,119135590.0
7030,13.608629,-11.554372,119152540.0
7031,13.60487,-11.583546,119169490.0
7032,13.6280575,-11.579045,119186440.0
7033,13.670829,-11.588651,119203390.0
7034,13.701509,-11.584713,119220340.0
7035,13.579826,-11.603447,119237290.0
7036,13.726408,-11.602657,119254240.0
7037,13.722351,-11.600124,119271180.0
7038,13.583236,-11.637247,119288136.0
7039,13.529375,-11.646492,119305090.0
7040,13.470177,-11.649627,119322030.0
7041,13.413978,-11.666677,119338984.0
7042,13.399009,-11.672264,119355940.0
7043,13.393171,-11.671869,119372880.0
7044,13.369385,-11.67108,119389830.0
7045,13.395121,-11.675135,119406776.0
7046,13.345568,-11.679424,119423730.0
7047,13.302481,-11.673365,119440680.0
7048,13.2164135,-11.558012,119457624.0
7049,13.253314,-11.633459,119474580.0
7050,13.222887,-11.579791,119491530.0
7051,13.181222,-11.535613,119508470.0
7052,13.166184,-11.510831,119525420.0
7053,13.147971,-11.483118,119542370.0
7054,13.135719,-11.462961,119559320.0
7055,13.242319,-11.320724,119576270.0
7056,13.288549,-11.311317,119593220.0
7057,13.167432,-11.279735,119610170.0
7058,13.161907,-11.275084,119627120.0
7059,13.190821,-11.262391,119644060.0
7060,13.271923,-11.256759,119661016.0
7061,13.42026,-11.345935,119677970.0
7062,13.438625,-11.351138,119694910.0
7063,13.449036,-11.371854,119711864.0
7064,13.472197,-11.414719,119728820.0
7065,13.481543,-11.487038,119745760.0
7066,13.487572,-11.54561,119762710.0
7067,13.515081,-11.448471,119779660.0
7068,13.461625,-11.591648,119796610.0
7069,13.479321,-11.611778,119813560.0
7070,13.419106,-11.679489,119830510.0
7071,13.396433,-11.698514,119847460.0
7072,13.399994,-11.705518,119864410.0
7073,13.494767,-11.694445,119881350.0
7074,13.491026,-11.706125,119898300.0
7075,13.453159,-11.741615,119915256.0
7076,inf,-inf,119932200.0
7077,13.24318,-11.745598,119949150.0
7078,13.258012,-11.764347,119966104.0
7079,13.240133,-11.767126,119983050.0
7080,13.119869,-11.731747,120000000.0
7081,13.125993,-11.698723,120016950.0
7082,13.046665,-11.647584,120033896.0
7083,13.063534,-11.716206,120050850.0
7084,13.038105,-11.612151,120067790.0
7085,13.015471,-11.599009,120084744.0
7086,13.035876,-11.561398,120101700.0
7087,12.987038,-11.634926,120118640.0
7088,13.001617,-11.590183,120135590.0
7089,inf,-inf,120152540.0
7090,inf,-inf,120169490.0
7091,13.108987,-11.458919,120186440.0
7092,13.161083,-11.439344,120203390.0
7093,13.063812,-11.438316,120220340.0
7094,13.203205,-11.430672,120237290.0
7095,13.092863,-11.407222,120254240.0
7096,13.272333,-11.435871,120271180.0
7097,13.308264,-11.463779,120288136.0
7098,13.322237,-11.510274,120305090.0
7099,13.338807,-11.508719,120322030.0
7100,13.348103,-11.5333395,120338984.0
7101,13.361361,-11.532407,120355940.0
7102,13.354809,-11.586469,120372880.0
7103,13.38817,-11.523099,120389830.0
7104,13.311789,-11.662209,120406776.0
7105,13.307862,-11.662245,120423730.0
7106,13.421864,-11.629798,120440680.0
7107,13.40007,-11.646928,120457624.0
7108,13.322264,-11.6856985,120474580.0
7109,13.212911,-11.654205,120491530.0
7110,inf,-inf,120508470.0
7111,inf,-inf,120525420.0
7112,inf,-inf,120542370.0
7113,inf,-inf,120559320.0
7114,13.157871,-11.514286,120576270.0
7115,13.173462,-11.559052,120593220.0
7116,13.141779,-11.587666,120610170.0
7117,13.176889,-11.537188,120627120.0
7118,13.2397175,-11.46973,120644060.0
7119,13.272306,-11.469732,120661016.0
7120,13.140627,-11.450478,120677970.0
7121,13.302695,-11.455837,120694910.0
7122,13.325337,-11.505548,120711864.0
7123,13.326078,-11.559168,120728820.0
7124,13.33786,-11.578847,120745760.0
7125,13.341656,-11.586204,120762710.0
7126,13.339577,-11.590179,120779660.0
7127,13.389439,-11.566781,120796610.0
7128,13.36716,-11.589325,120813560.0
7129,13.221924,-11.598183,120830510.0
7130,13.2115135,-11.6138,120847460.0
7131,13.281021,-11.633702,120864410.0
7132,13.23761,-11.608684,120881350.0
7133,13.224698,-11.578438,120898300.0
7134,13.186417,-11.558364,120915256.0
7135,13.189896,-11.558954,120932200.0
7136,13.190842,-11.538417,120949150.0
7137,13.276374,-11.476123,120966104.0
7138,13.287874,-11.438018,120983050.0
7139,13.205772,-11.416361,121000000.0
7140,13.168104,-11.415924,121016950.0
7141,13.334946,-11.457644,121033896.0
7142,13.348499,-11.488342,121050850.0
7143,13.360216,-11.502848,121067790.0
7144,13.3651,-11.516483,121084744.0
7145,13.357344,-11.560572,121101700.0
7146,13.4111805,-11.4946785,121118640.0
7147,13.422663,-11.5442295,121135590.0
7148,13.411999,-11.576512,121152540.0
7149,13.422894,-11.602315,121169490.0
7150,13.388457,-11.6052685,121186440.0
7151,13.1939535,-11.590151,121203390.0
7152,13.252758,-11.615311,121220340.0
7153,13.213402,-11.606258,121237290.0
7154,13.202997,-11.618115,121254240.0
7155,13.1856,-11.586807,121271180.0
7156,13.147543,-11.533543,121288136.0
7157,13.135742,-11.488169,121305090.0
7158,13.117913,-11.464486,121322030.0
7159,13.1115055,-11.446214,121338984.0
7160,13.1117325,-11.366486,121355940.0
7161,13.214674,-11.355719,121372880.0
7162,13.22816,-11.325589,121389830.0
7163,13.272306,-11.329107,121406776.0
7164,13.270287,-11.319474,121423730.0
7165,13.163398,-11.285062,121440680.0
7166,13.30492,-11.3870735,121457624.0
7167,13.306835,-11.4236355,121474580.0
7168,13.309637,-11.439341,121491530.0
7169,13.310764,-11.442703,121508470.0
7170,13.316826,-11.4697075,121525420.0
7171,13.344877,-11.40388,121542370.0
7172,13.240531,-11.548094,121559320.0
7173,13.352737,-11.500864,121576270.0
7174,13.349581,-11.53793,121593220.0
7175,13.330705,-11.55382,121610170.0
7176,13.303526,-11.5655,121627120.0
7177,13.152187,-11.572532,121644060.0
7178,inf,-inf,121661016.0
7179,inf,-inf,121677970.0
7180,inf,-inf,121694910.0
7181,13.093405,-11.611921,121711864.0
7182,inf,-inf,121728820.0
7183,inf,-inf,121745760.0
7184,inf,-inf,121762710.0
7185,inf,-inf,121779660.0
7186,inf,-inf,121796610.0
7187,13.042156,-11.398011,121813560.0
7188,12.989311,-11.331727,121830510.0
7189,13.081264,-11.318776,121847460.0
7190,13.081629,-11.292357,121864410.0
7191,13.095612,-11.282958,121881350.0
7192,13.134121,-11.266968,121898300.0
7193,13.078318,-11.263817,121915256.0
7194,13.209974,-11.298783,121932200.0
7195,13.137953,-11.251412,121949150.0
7196,13.16268,-11.243851,121966104.0
7197,13.1713915,-11.246424,121983050.0
7198,13.2573185,-11.31711,122000000.0
7199,13.2555485,-11.318539,122016950.0
7200,13.283813,-11.310125,122033896.0
7201,13.282429,-11.33153,122050850.0
7202,13.282429,-11.33153,122067790.0
7203,13.261349,-11.340488,122084744.0
7204,13.310762,-11.309385,122101700.0
7205,13.310978,-11.304682,122118640.0
7206,13.249346,-11.353633,122135590.0
7207,13.330316,-11.266716,122152540.0
7208,13.235378,-11.342069,122169490.0
7209,13.261434,-11.35708,122186440.0
7210,13.261902,-11.356872,122203390.0
7211,13.264305,-11.364048,122220340.0
7212,13.333414,-11.302938,122237290.0
7213,13.301924,-11.34937,122254240.0
7214,13.2810955,-11.368282,122271180.0
7215,13.260392,-11.36632,122288136.0
7216,13.255108,-11.389197,122305090.0
7217,13.062913,-11.379606,122322030.0
7218,12.992881,-11.3523245,122338984.0
7219,13.0442705,-11.374109,122355940.0
7220,13.045223,-11.39337,122372880.0
7221,13.022335,-11.373764,122389830.0
7222,12.980201,-11.341598,122406776.0
7223,12.94939,-11.281076,122423730.0
7224,12.927788,-11.254195,122440680.0
7225,12.926691,-11.235287,122457624.0
7226,12.975171,-11.114366,122474580.0
7227,13.028034,-11.106265,122491530.0
7228,13.073481,-11.098677,122508470.0
7229,12.935047,-11.06929,122525420.0
7230,12.9482155,-11.052741,122542370.0
7231,12.987216,-11.05083,122559320.0
7232,13.145013,-11.130502,122576270.0
7233,13.154632,-11.183592,122593220.0
7234,13.171246,-11.178731,122610170.0
7235,13.163214,-11.21131,122627120.0
7236,13.177079,-11.278185,122644060.0
7237,13.183189,-11.356236,122661016.0
7238,13.17467,-11.377855,122677970.0
7239,13.218323,-11.303647,122694910.0
7240,13.229084,-11.320791,122711864.0
7241,13.124951,-11.412226,122728820.0
7242,13.088897,-11.449002,122745760.0
7243,13.168754,-11.459132,122762710.0
7244,13.118193,-11.473362,122779660.0
7245,13.047987,-11.472117,122796610.0
7246,inf,-inf,122813560.0
7247,inf,-inf,122830510.0
7248,12.947704,-11.472945,122847460.0
7249,12.93293,-11.467085,122864410.0
7250,12.915879,-11.457805,122881350.0
7251,12.892097,-11.439265,122898300.0
7252,inf,-inf,122915256.0
7253,inf,-inf,122932200.0
7254,inf,-inf,122949150.0
7255,inf,-inf,122966104.0
7256,12.939209,-11.24052,122983050.0
7257,12.897085,-11.230978,123000000.0
7258,12.9965,-11.221839,123016950.0
7259,12.995064,-11.22142,123033896.0
7260,13.008977,-11.220774,123050850.0
7261,13.030338,-11.249414,123067790.0
7262,13.064861,-11.305023,123084744.0
7263,13.0583,-11.352375,123101700.0
7264,13.076557,-11.35134,123118640.0
7265,13.068355,-11.367704,123135590.0
7266,13.08667,-11.379759,123152540.0
7267,13.063903,-11.394327,123169490.0
7268,13.087589,-11.403915,123186440.0
7269,13.125282,-11.373251,123203390.0
7270,13.102972,-11.4118395,123220340.0
7271,13.096798,-11.424923,123237290.0
7272,inf,-inf,123254240.0
7273,inf,-inf,123271180.0
7274,inf,-inf,123288136.0
7275,12.834545,-11.417519,123305090.0
7276,12.803939,-11.389419,123322030.0
7277,inf,-inf,123338984.0
7278,12.808966,-11.445761,123355940.0
7279,12.780895,-11.43346,123372880.0
7280,12.7977295,-11.307912,123389830.0
7281,12.745659,-11.329737,123406776.0
7282,12.755608,-11.233397,123423730.0
7283,12.752121,-11.28536,123440680.0
7284,12.717353,-11.267992,123457624.0
7285,12.826498,-11.159777,123474580.0
7286,12.768999,-11.120175,123491530.0
7287,12.862423,-11.096798,123508470.0
7288,12.763683,-11.093615,123525420.0
7289,12.880208,-11.087797,123542370.0
7290,12.929824,-11.132716,123559320.0
7291,12.9530735,-11.156643,123576270.0
7292,12.956848,-11.160916,123593220.0
7293,12.967522,-11.157271,123610170.0
7294,12.966708,-11.186066,123627120.0
7295,12.968117,-11.258269,123644060.0
7296,13.001102,-11.185505,123661016.0
7297,12.931312,-11.287317,123677970.0
7298,12.929853,-11.285111,123694910.0
7299,13.024345,-11.261969,123711864.0
7300,12.911705,-11.320148,123728820.0
7301,inf,-inf,123745760.0
7302,12.847713,-11.320468,123762710.0
7303,12.834776,-11.354563,123779660.0
7304,12.711142,-11.3577385,123796610.0
7305,12.63642,-11.325481,123813560.0
7306,12.591227,-11.298736,123830510.0
7307,12.576265,-11.266572,123847460.0
7308,12.662483,-11.352412,123864410.0
7309,12.628477,-11.324723,123881350.0
7310,12.568136,-11.27681,123898300.0
7311,12.535529,-11.128159,123915256.0
7312,12.531861,-11.185629,123932200.0
7313,12.544667,-11.163972,123949150.0
7314,12.515337,-11.143496,123966104.0
7315,12.623911,-11.032721,123983050.0
7316,inf,-inf,124000000.0
7317,inf,-inf,124016950.0
7318,inf,-inf,124033896.0
7319,12.721369,-11.024501,124050850.0
7320,12.765063,-11.019568,124067790.0
7321,12.813162,-11.063428,124084744.0
7322,12.832314,-11.0901575,124101700.0
7323,12.854336,-11.091375,124118640.0
7324,12.859025,-11.091139,124135590.0
7325,12.887699,-11.128402,124152540.0
7326,12.908083,-11.182061,124169490.0
7327,12.912755,-11.255059,124186440.0
7328,12.9091625,-11.255491,124203390.0
7329,12.929973,-11.277047,124220340.0
7330,12.927553,-11.278989,124237290.0
7331,12.92936,-11.287949,124254240.0
7332,12.964407,-11.2703495,124271180.0
7333,12.873759,-11.362336,124288136.0
7334,inf,-inf,124305090.0
7335,12.892334,-11.381145,124322030.0
7336,12.884224,-11.346002,124338984.0
7337,12.677716,-11.403026,124355940.0
7338,12.635326,-11.386778,124372880.0
7339,12.6159,-11.376677,124389830.0
7340,12.712177,-11.417229,124406776.0
7341,12.646634,-11.371182,124423730.0
7342,12.546211,-11.23595,124440680.0
7343,12.540689,-11.197349,124457624.0
7344,12.529737,-11.1771965,124474580.0
7345,12.567017,-11.268788,124491530.0
7346,12.544277,-11.255177,124508470.0
7347,12.506862,-11.193145,124525420.0
7348,12.630964,-11.035916,124542370.0
7349,12.618065,-11.026425,124559320.0
7350,12.554798,-11.07513,124576270.0
7351,12.615947,-11.010774,124593220.0
7352,inf,-inf,124610170.0
7353,12.725112,-10.997055,124627120.0
7354,12.739296,-10.993845,124644060.0
7355,12.759821,-11.018714,124661016.0
7356,12.682415,-10.974518,124677970.0
7357,12.840801,-11.065182,124694910.0
7358,12.88019,-11.113318,124711864.0
7359,12.885151,-11.130512,124728820.0
7360,12.900167,-11.137763,124745760.0
7361,12.921367,-11.182558,124762710.0
7362,12.952673,-11.25514,124779660.0
7363,12.962305,-11.318308,124796610.0
7364,12.965181,-11.32863,124813560.0
7365,12.979815,-11.34314,124830510.0
7366,12.995501,-11.377883,124847460.0
7367,12.9827585,-11.339763,124864410.0
7368,12.989082,-11.513884,124881350.0
7369,13.004118,-11.529334,124898300.0
7370,12.95546,-11.539287,124915256.0
7371,12.965523,-11.600863,124932200.0
7372,12.96389,-11.687852,124949150.0
7373,12.952759,-11.71281,124966104.0
7374,12.959663,-11.70739,124983050.0
7375,12.976619,-11.730743,125000000.0
7376,13.033386,-11.679445,125016950.0
7377,13.040294,-11.693815,125033896.0
7378,13.02673,-11.712885,125050850.0
7379,13.052104,-11.707366,125067790.0
7380,13.07279,-11.696382,125084744.0
7381,13.021388,-11.7213125,125101700.0
7382,13.04953,-11.722973,125118640.0
7383,13.039459,-11.751393,125135590.0
7384,13.090626,-11.709092,125152540.0
7385,13.05238,-11.731915,125169490.0
7386,13.076937,-11.69583,125186440.0
7387,12.973649,-11.715204,125203390.0
7388,12.985012,-11.711086,125220340.0
7389,12.985012,-11.711086,125237290.0
7390,12.985012,-11.711086,125254240.0
7391,13.055796,-11.706684,125271180.0
7392,13.03739,-11.714456,125288136.0
7393,13.031136,-11.705617,125305090.0
7394,13.053823,-11.707528,125322030.0
7395,13.072401,-11.670728,125338984.0
7396,13.005032,-11.700629,125355940.0
7397,13.017029,-11.698784,125372880.0
7398,13.120946,-11.618887,125389830.0
7399,13.120946,-11.618887,125406776.0
7400,13.056004,-11.724568,125423730.0
7401,13.054267,-11.7073555,125440680.0
7402,12.975754,-11.760417,125457624.0
7403,13.037335,-11.726838,125474580.0
7404,13.003536,-11.785801,125491530.0
7405,13.003536,-11.785801,125508470.0
7406,13.003536,-11.785801,125525420.0
7407,13.003536,-11.785801,125542370.0
7408,13.003536,-11.785801,125559320.0
7409,13.037111,-11.728273,125576270.0
7410,13.056824,-11.702883,125593220.0
7411,13.006479,-11.6950865,125610170.0
7412,13.020672,-11.692028,125627120.0
7413,13.021467,-11.678923,125644060.0
7414,13.122192,-11.613953,125661016.0
7415,13.072189,-11.660423,125677970.0
7416,13.122904,-11.633256,125694910.0
7417,13.122904,-11.633256,125711864.0
7418,13.068666,-11.658638,125728820.0
7419,13.000811,-11.699692,125745760.0
7420,13.050376,-11.703336,125762710.0
