,time,X,Y,running_theta,turn_id
219,5.627118,16.274592094421386,-3.9337183380126954,4.523010132897982,2
220,5.644067,16.270242919921873,-3.9355432653427123,4.5219141702261405,2
221,5.661016,16.265809631347658,-3.9373977756500245,4.52191417022577,2
222,5.677966,16.26137634277344,-3.9392522859573362,4.521914170225855,2
223,5.694915,16.25694305419922,-3.9411067962646484,4.5220390101764565,2
224,5.711864,16.252511672973633,-3.9429611587524414,4.5205588209245375,2
225,5.728813,16.248069610595703,-3.9448122692108156,4.522384921357801,2
226,5.745762,16.24364070892334,-3.9466673946380615,3.9949229864881075,2
227,5.762711,16.245293159484863,-3.9444786071777345,3.9949229864881075,2
228,5.779661,16.246945610046385,-3.9422898197174074,2.5557041294127236,2
229,5.79661,16.252261505126953,-3.945298948287964,2.5557041294127236,2
230,5.813559,16.25757740020752,-3.9483080768585204,2.562094187861931,2
231,5.830508,16.262965469360353,-3.9513127613067627,2.566468975857966,2
232,5.847457,16.268354721069336,-3.9542872714996338,2.6681235026595496,2
233,5.864406,16.268305320739746,-3.9542530393600464,3.1694411191703473,2
234,5.881355,16.26817268371582,-3.954239106178284,4.270970187756086,2
235,5.898305,16.268216285705567,-3.954353346824646,4.482813282051948,2
236,5.915254,16.268208351135254,-3.9543018102645875,5.840514787192746,2
237,5.932203,16.26807731628418,-3.954293894767761,6.153763197514894,2
238,5.949152,16.267814865112303,-3.9543617248535154,6.8147679750512795,2
239,5.966101,16.267826004028322,-3.9543665409088136,7.63852015451113,2
240,5.98305,16.26791328430176,-3.9543280172348023,8.355800760652606,2
241,6.0,16.26783088684082,-3.9543023824691774,6.9892016395648255,2
242,6.016949,16.26785083770752,-3.9542663621902467,7.877155076986774,2
243,6.033898,16.267829780578612,-3.9542139673233034,7.760726757671207,2
244,6.050847,16.267809562683105,-3.954139676094055,6.711429929241261,2
245,6.067796,16.26784019470215,-3.954147686958313,6.598610593691281,2
246,6.084745,16.2477299118042,-3.9512527418136596,5.252761701313789,2
247,6.101694,16.247734870910644,-3.9512398767471315,4.66151417304352,2
248,6.118644,16.24786434173584,-3.9511490726470946,4.930628361703908,2
249,6.135593,16.247948188781738,-3.951047492027283,4.45862821102344,2
250,6.152542,16.25150386810303,-3.9495073890686037,5.423731102022503,2
251,6.169491,16.2515087890625,-3.949482727050781,6.073281768406668,2
252,6.18644,16.25150363922119,-3.9494721364974974,5.4790606164036175,2
253,6.203389,16.25150672912598,-3.9494504642486574,3.9910411385906124,2
254,6.220338,16.27393745422363,-3.9507718801498415,2.5896381281868663,2
255,6.237288,16.273941802978516,-3.950811057090759,1.3231786676001933,2
256,6.254237,16.270680351257326,-3.952247576713562,1.3053126978025713,2
257,6.271186,16.267293014526366,-3.9536678409576416,2.8434835780634726,2
258,6.288135,16.269353103637695,-3.9581639528274537,1.4200477473027235,2
259,6.305084,16.265660018920897,-3.9592350625991823,1.4243640419398265,2
260,6.322033,16.26206916809082,-3.960293345451355,1.5372242975870016,2
261,6.338983,16.25418872833252,-3.9636201524734496,0.5696326249164876,2
262,6.355932,16.253196563720703,-3.962986822128296,0.0,2
